time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
16:33:01.426419,192.168.0.1:41140,10.0.0.2:5202,5792,2305182009,587955262,16,7,33717,42496,0
16:33:01.426785,192.168.0.1:41140,10.0.0.2:5202,4344,2305187801,587955262,16,7,33777,42496,0
16:33:01.428754,192.168.0.1:41140,10.0.0.2:5202,1448,2305192145,587955262,16,7,33576,42496,0
16:33:01.429743,192.168.0.1:41140,10.0.0.2:5202,5792,2305193593,587955262,16,7,33374,42496,0
16:33:01.430251,192.168.0.1:41140,10.0.0.2:5202,5792,2305199385,587955262,16,7,33347,42496,0
16:33:01.430699,192.168.0.1:41140,10.0.0.2:5202,5792,2305205177,587955262,16,7,33253,42496,0
16:33:01.432777,192.168.0.1:41140,10.0.0.2:5202,5792,2305210969,587955262,16,7,33150,42496,0
16:33:01.433791,192.168.0.1:41140,10.0.0.2:5202,1448,2305216761,587955262,16,7,33054,42496,0
16:33:01.433796,192.168.0.1:41140,10.0.0.2:5202,1448,2305218209,587955262,16,7,32976,42496,0
16:33:01.434090,192.168.0.1:41124,10.0.0.2:5202,1,2798454782,3858941875,10,2147483647,88733,42496,0
16:33:01.434405,192.168.0.1:41140,10.0.0.2:5202,5792,2305219657,587955262,16,7,33180,42496,0
16:33:01.434850,192.168.0.1:41140,10.0.0.2:5202,5792,2305225449,587955262,16,7,33408,42496,0
16:33:01.436911,192.168.0.1:41140,10.0.0.2:5202,4344,2305231241,587955262,16,7,33576,42496,0
16:33:01.437944,192.168.0.1:41140,10.0.0.2:5202,5792,2305235585,587955262,16,7,33595,42496,0
16:33:01.438169,192.168.0.1:41124,10.0.0.2:5202,0,2798454783,3858941876,10,2147483647,81721,42496,0
16:33:01.438228,192.168.0.1:41124,10.0.0.2:5202,4,2798454783,3858941876,10,2147483647,81721,42496,0
