time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
12:23:06.508627,192.168.0.1:45266,10.0.0.2:5202,1448,1029108212,3340212455,14,7,33583,42496,0
12:23:06.509178,192.168.0.1:45266,10.0.0.2:5202,5792,1029109660,3340212455,14,7,33484,42496,0
12:23:06.509899,192.168.0.1:45266,10.0.0.2:5202,5792,1029115452,3340212455,14,7,33292,42496,0
12:23:06.510374,192.168.0.1:45266,10.0.0.2:5202,5792,1029121244,3340212455,14,7,33224,42496,0
12:23:06.510501,192.168.0.1:45266,10.0.0.2:5202,2896,1029127036,3340212455,15,7,33375,42496,0
12:23:06.510989,192.168.0.1:54218,10.0.0.2:5201,7240,853093247,1012983399,19,5,34832,42496,0
12:23:06.511226,192.168.0.1:54218,10.0.0.2:5201,5792,853100487,1012983399,20,5,34779,42496,0
12:23:06.511840,192.168.0.1:54218,10.0.0.2:5201,7240,853106279,1012983399,20,5,34554,42496,0
12:23:06.512453,192.168.0.1:54218,10.0.0.2:5201,7240,853113519,1012983399,20,5,34389,42496,0
12:23:06.512578,192.168.0.1:54218,10.0.0.2:5201,1448,853120759,1012983399,20,5,34521,42496,0
12:23:06.512686,192.168.0.1:45266,10.0.0.2:5202,1448,1029129932,3340212455,15,7,33258,42496,0
12:23:06.513229,192.168.0.1:45266,10.0.0.2:5202,2896,1029131380,3340212455,15,7,33053,42496,0
12:23:06.513951,192.168.0.1:45266,10.0.0.2:5202,5792,1029134276,3340212455,15,7,33021,42496,0
12:23:06.514080,192.168.0.1:45266,10.0.0.2:5202,1448,1029140068,3340212455,15,7,33052,42496,0
12:23:06.514542,192.168.0.1:45266,10.0.0.2:5202,5792,1029141516,3340212455,15,7,33030,42496,0
12:23:06.515160,192.168.0.1:54218,10.0.0.2:5201,2896,853122207,1012983399,20,5,34375,42496,0
12:23:06.515765,192.168.0.1:54218,10.0.0.2:5201,7240,853125103,1012983399,20,5,34902,42496,0
12:23:06.516268,192.168.0.1:54218,10.0.0.2:5201,7240,853132343,1012983399,21,5,35332,42496,0
12:23:06.516845,192.168.0.1:54218,10.0.0.2:5201,7240,853139583,1012983399,21,5,35800,42496,0
12:23:06.517451,192.168.0.1:45266,10.0.0.2:5202,5792,1029147308,3340212455,15,7,34138,42496,0
12:23:06.518003,192.168.0.1:45266,10.0.0.2:5202,5792,1029153100,3340212455,15,7,33928,42496,0
12:23:06.518592,192.168.0.1:45266,10.0.0.2:5202,5792,1029158892,3340212455,16,7,33719,42496,0
12:23:06.518829,192.168.0.1:45266,10.0.0.2:5202,5792,1029164684,3340212455,16,7,33631,42496,0
12:23:06.519206,192.168.0.1:54218,10.0.0.2:5201,7240,853146823,1012983399,21,5,38329,42496,0
12:23:06.520222,192.168.0.1:54218,10.0.0.2:5201,7240,853154063,1012983399,21,5,37170,42496,0
12:23:06.520664,192.168.0.1:54218,10.0.0.2:5201,8688,853161303,1012983399,22,5,36343,42496,0
12:23:06.520786,192.168.0.1:54218,10.0.0.2:5201,1448,853169991,1012983399,22,5,36308,42496,0
12:23:06.521380,192.168.0.1:54218,10.0.0.2:5201,7240,853171439,1012983399,22,5,35915,42496,0
12:23:06.521500,192.168.0.1:45266,10.0.0.2:5202,1448,1029170476,3340212455,16,7,33473,42496,0
12:23:06.522035,192.168.0.1:45266,10.0.0.2:5202,5792,1029171924,3340212455,16,7,33579,42496,0
12:23:06.522638,192.168.0.1:45266,10.0.0.2:5202,5792,1029177716,3340212455,16,7,33501,42496,0
12:23:06.522981,192.168.0.1:45266,10.0.0.2:5202,5792,1029183508,3340212455,16,7,33458,42496,0
12:23:06.523351,192.168.0.1:45266,10.0.0.2:5202,4344,1029189300,3340212455,16,7,34062,42496,0
12:23:06.523618,192.168.0.1:54218,10.0.0.2:5201,2896,853178679,1012983399,22,5,35835,42496,0
12:23:06.524506,192.168.0.1:54218,10.0.0.2:5201,8688,853181575,1012983399,22,5,35607,42496,0
